shift_id,note,rules,tfidf_knn,tfidf_conf,agree
S102555,"gedek vir molefe, siek gemeld..",absence_cover,absence_cover,1.0,True
S104010,"took Ndlovu shift as well, 2 psots 1 guard",absence_cover,routine,0.74,False
S103664,.,blank,blank,1.0,True
S100894,"cliennt says stay till 6, dont know if office approved..",client_requested,client_requested,1.0,True
S109246,fine,blank,blank,1.0,True
S103010,Centre mgr requested additional cover for stocktake..,client_requested,client_requested,1.0,True
S102008,"worked through, Naidoo at the clinic",absence_cover,absence_cover,1.0,True
S106263,"gate motor failed, manned it by hand till 06:00",equipment_failure,equipment_failure,0.87,True
S100576,Covered for Mokoena agn - 3rd time this month,absence_cover,absence_cover,1.0,True
S100488,fine,blank,blank,1.0,True
S107977,"late hanover, wating on paperwork",late_handover,late_handover,1.0,True
S100274,n/a,blank,blank,1.0,True
S103348,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S103560,all good,routine,routine,0.98,True
S103409,covered for khumalo again - 3rd time this month,absence_cover,absence_cover,1.0,True
S108084,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S102102,as per normal,routine,routine,0.96,True
S102296,n/a,blank,blank,1.0,True
S102234,no incidents,routine,absence_cover,1.0,False
S106403,"took molefe shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S102186,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S104964,"client says stay till 06h00, dont know if office approved",client_requested,client_requested,1.0,True
S105846,"Cele absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S108065,"Jacobs didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S107516,,blank,blank,1.0,True
S105839,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S105619,sharp,blank,blank,1.0,True
S102607,extra hours approved by client for the eent setup..,client_requested,client_requested,1.0,True
S101094,.,blank,blank,1.0,True
S108677,"stocktake ran over, client asked us to remain, they know they pay for it..",client_requested,client_requested,1.0,True
S103485,nothing to report,routine,routine,0.93,True
S102391,"masjien is stukkend, alles met die hand gedoen..",equipment_failure,equipment_failure,1.0,True
S106343,ntr,blank,blank,1.0,True
S100444,quiet shift,routine,routine,0.9,True
S103629,quiet shift,routine,routine,0.9,True
S102490,all fine,routine,blank,0.77,False
S107573,-,blank,blank,1.0,True
S106955,maluleke off sick. again. covered.,absence_cover,absence_cover,1.0,True
S102351,"handover late again, keys missing",late_handover,late_handover,1.0,True
S107970,Covered for Fourie again - 3rd time this month,absence_cover,absence_cover,1.0,True
S102872,.,blank,blank,1.0,True
S103390,Mavuso off sick. again. covered.,absence_cover,absence_cover,1.0,True
S103663,Next sift guuard did not pitch. Had to cover,absence_cover,absence_cover,1.0,True
S108607,ok,blank,blank,1.0,True
S107110,"double duty today, Maluleke on family responsibility leave",absence_cover,absence_cover,1.0,True
S108272,"aflos het nie opgedaag nie, moes aanbly..",absence_cover,absence_cover,0.37,True
S101015,"waited for relief, nobody caem throuhg",absence_cover,late_handover,0.7,False
S105970,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S102398,fine,blank,blank,1.0,True
S100890,COVERED FOR FOURIE AGAIN - 3RD TIME THIS MONTH,absence_cover,absence_cover,1.0,True
S108525,.,blank,blank,1.0,True
S101514,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S103076,"stlil on site, relief was suppose to comme 6am",absence_cover,absence_cover,1.0,True
S106703,Client asked for extra patrol affter the break-in Tuesday,client_requested,client_requested,1.0,True
S105099,"next shift akafikanga, ngihlale kuze kube 06:00",absence_cover,absence_cover,1.0,True
S101736,"tok bothha shift as wlel, 2 posts 1 guard",absence_cover,routine,0.74,False
S100768,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S103771,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S108483,Covering for Molefe - booked off sick,absence_cover,absence_cover,1.0,True
S107757,,blank,blank,1.0,True
S100188,"worked through, Wyk at the clinic",absence_cover,absence_cover,1.0,True
S102703,as per normal,routine,routine,0.96,True
S100541,n/a,blank,blank,1.0,True
S103562,"waitde 40 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S109114,Covering for Sibiya - booked off sick,absence_cover,absence_cover,1.0,True
S100401,"masjien is stukkend, alles met die hand gedoen",equipment_failure,equipment_failure,1.0,True
S107329,"covering jacobs post, no show no call",absence_cover,absence_cover,1.0,True
S106542,"covering Ndlovu post, no show no call",absence_cover,absence_cover,1.0,True
S106384,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S108050,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S104560,"still on site, relief was suppose to come 06h00",absence_cover,absence_cover,1.0,True
S104444,"relief only arrived six, stayed until then",absence_cover,absence_cover,1.0,True
S101563,Mokoena off sick. again. covered.,absence_cover,absence_cover,1.0,True
S107377,sharp,blank,blank,1.0,True
S105447,all fine,routine,blank,0.77,False
S109353,"FOURIE DIDNT COME IN, COVERED THE POST",absence_cover,absence_cover,1.0,True
S103389,shift handover delayed by 25 min,late_handover,late_handover,1.0,True
S100108,niks om te rapporteer nie,routine,routine,0.97,True
S108169,CLIENT REQUESTED DEEP CLEAN BEFORE THE AUDIT - APPROVED,client_requested,client_requested,1.0,True
S105080,"client says stay till 6am, dont know if office approved",client_requested,client_requested,1.0,True
S108856,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S105331,"tshabalala didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S105996,akukho lutho,routine,routine,1.0,True
S106246,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S109266,stood in for Jacobs,absence_cover,routine,0.52,False
S103118,KLIENT HET EKSTRA URE GEVRA VIR STOCKTAKE,client_requested,client_requested,1.0,True
S103564,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S106895,COVERED FOR NAIDOO AGAIN - 3RD TIME THIS MONH,absence_cover,absence_cover,1.0,True
S104664,"gate motor failed, manned it by hand till 6am",equipment_failure,equipment_failure,0.85,True
S104110,"Mahlangu didnt come in, covvered the post",absence_cover,absence_cover,0.61,True
S102815,Client requested deep clean before the audit - approved..,client_requested,client_requested,1.0,True
S106531,reliief no show AGAIN,absence_cover,absence_cover,1.0,True
S105761,"scrubber broke down, had to do the floor manually !",equipment_failure,equipment_failure,1.0,True
S104827,fine,blank,blank,1.0,True
S109104,"covering ncobo post, no show no call",absence_cover,absence_cover,1.0,True
S101256,no incidents,routine,absence_cover,1.0,False
S108577,fine,blank,blank,1.0,True
S107482,"covering tshabalala post, no show no call",absence_cover,absence_cover,1.0,True
S102168,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S108588,"Mokoena didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S102903,fine,blank,blank,1.0,True
S107590,,blank,blank,1.0,True
S107990,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S104917,"client wantde extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S106054,n/a,blank,blank,1.0,True
S106651,"covering mavuso post, no show no call",absence_cover,absence_cover,1.0,True
S105903,n/a,blank,blank,1.0,True
S108918,"gate motor failed, manned it by hand till six",equipment_failure,equipment_failure,0.94,True
S103566,fine,blank,blank,1.0,True
S100580,"scrubber broke down, had to do the floor manually !",equipment_failure,equipment_failure,1.0,True
S102756,no incidents,routine,absence_cover,1.0,False
S108062,"uBotha akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S102048,all quiet,routine,routine,1.0,True
S101479,stood in for mavuso !,absence_cover,absence_cover,0.71,True
S100486,"waited for relif, noody came through",absence_cover,late_handover,0.53,False
S100254,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S103600,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S109196,ok,blank,blank,1.0,True
S104748,"next shift akafikanga, ngihlale kuze kube 6..",absence_cover,absence_cover,1.0,True
S104029,"handover late again, keys missing",late_handover,late_handover,1.0,True
S107997,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S101101,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S106368,"took Mthembu sift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S100650,"hanodver late again, keys missing",late_handover,late_handover,1.0,True
S102313,"scrubber broke dow, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S105832,no relief. stayed. someone must pleasse sort the roster,absence_cover,absence_cover,1.0,True
S106260,"Fourie absent, took her rounds as well",absence_cover,absence_cover,0.84,True
S102468,"gedek vir Sibiya, siek gmeld !",absence_cover,absence_cover,1.0,True
S103572,"still on site, relief was suppose to come 6am",absence_cover,absence_cover,1.0,True
S105038,"covering Khumalo poost, no show no call",absence_cover,absence_cover,1.0,True
S108041,stood in for Sibiya,absence_cover,absence_cover,1.0,True
S105104,"client says stay till 6am, dont know if office approved",client_requested,client_requested,1.0,True
S106517,"covering Ngcobo post, no show no call",absence_cover,absence_cover,1.0,True
S103677,"EXTRA PATROL PER CLIENT EMAIL, APPROVED BY OFFICE",client_requested,client_requested,1.0,True
S108890,"coverng Mokoena post, no show no call",absence_cover,absence_cover,1.0,True
S104902,"took Zulu shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S106815,"uKhumalo akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S106110,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S103096,"still on site, relief was suppose to come 0h600",absence_cover,absence_cover,1.0,True
S103034,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S100272,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S109168,"took radebe shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S106426,"sibiya didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S106302,"oorhandiging was laat, gewag vir sleutels..",late_handover,late_handover,1.0,True
S101930,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S104426,"Jacobs ddnt come in, covered the post",absence_cover,absence_cover,1.0,True
S100225,n/a,blank,blank,1.0,True
S102621,all good,routine,routine,0.98,True
S105134,fine,blank,blank,1.0,True
S106959,shift handover delayed by 30 min,late_handover,late_handover,1.0,True
S100776,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S107712,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S101017,akukho lutho,routine,routine,1.0,True
S103042,Covering for Adams - booked off sick,absence_cover,absence_cover,1.0,True
S101783,"Mthembu absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S101489,"KHUMALO ABSENT, TOOK HER ROUNDS AS WELL",absence_cover,absence_cover,0.84,True
S101625,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S106255,nothing to report,routine,routine,0.93,True
S100111,no issues on site,routine,routine,0.97,True
S101389,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S101594,Covering for Motaung - booked off sick,absence_cover,absence_cover,1.0,True
S108714,.,blank,blank,1.0,True
S101860,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S104813,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S102738,"no replacement sen, ngicela sort this out",absence_cover,absence_cover,1.0,True
S102457,"GEDEK VIR TSHABALALA, SIEK GEMELD",absence_cover,absence_cover,1.0,True
S109258,n/a,blank,blank,1.0,True
S104065,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S106134,klient het ekstra ure gevra vir stokctake,client_requested,client_requested,1.0,True
S104737,ntr,blank,blank,1.0,True
S108111,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S107379,"uTshabalala akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S105790,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S101975,centre mgr requested additional cover for socktake,client_requested,client_requested,1.0,True
S103015,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S108376,"relief only arrived six, stayed until then",absence_cover,absence_cover,1.0,True
S107834,sharp,blank,blank,1.0,True
S105111,no incidents,routine,absence_cover,1.0,False
S102752,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S104303,"umavuso akezanga namhlaje, ngimele yena",absence_cover,absence_cover,1.0,True
S101503,"double duty today, Mabaso on family responsibility leave",absence_cover,absence_cover,1.0,True
S107725,,blank,blank,1.0,True
S106111,COVERED FOR MOLEFE AGAIN - 3RD TIME THIS MONTH,absence_cover,absence_cover,1.0,True
S103023,niks om te rapporteer nie,routine,routine,0.97,True
S100589,stood in for Mavuso,absence_cover,absence_cover,0.71,True
S100308,"UBOTHA AKEZANGA NAMHLANJE, NGIMELE YENA..",absence_cover,absence_cover,1.0,True
S104634,covered for ngcobo again - 3rd time this month,absence_cover,absence_cover,1.0,True
S106676,Centre mgr requested additional cover for stocktake,client_requested,client_requested,1.0,True
S101329,"late handover, waiting on ppaerwork..",late_handover,late_handover,1.0,True
S103782,.,blank,blank,1.0,True
S100173,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S103024,stood in for Fourie,absence_cover,routine,0.56,False
S104314,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S101799,"took Wyk shfit as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S106226,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S101914,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S103983,ok,blank,blank,1.0,True
S100260,"requested by centre management for laod in, siigned off",client_requested,client_requested,1.0,True
S106095,relief no show AGAIN..,absence_cover,absence_cover,1.0,True
S104101,double shift because relief nevre pitched !,absence_cover,absence_cover,1.0,True
S102185,"gate motor faied, manned it by hand till 06:00",equipment_failure,equipment_failure,0.84,True
S101029,all quiet,routine,routine,1.0,True
S106177,niks om te rapporteer nie,routine,routine,0.97,True
S101540,"relief never arriived, stayed on till 6am..",absence_cover,absence_cover,1.0,True
S103555,Covering for Mabaso - booked off sick,absence_cover,absence_cover,1.0,True
S100187,"late handover, waiting on paperwork..",late_handover,late_handover,1.0,True
S100994,shift handover delayed by 30 min,late_handover,late_handover,1.0,True
S108396,akukho lutho,routine,routine,1.0,True
S108964,"macine down again, took twice as long..",equipment_failure,equipment_failure,0.72,True
S105197,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S108086,"generator fault, stayed to monitor..",equipment_failure,equipment_failure,0.98,True
S104812,"gedek vir Wyk, siek gemeld",absence_cover,absence_cover,1.0,True
S103937,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S108875,all quiet,routine,routine,1.0,True
S109345,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S103752,stood in for Ndlovu,absence_cover,routine,0.57,False
S105864,all good,routine,routine,0.98,True
S103788,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S108707,extra hours approved by client for the event setup..,client_requested,client_requested,1.0,True
S105904,"waited 45 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S108183,"double duty today, Radebe on family responsibility leave",absence_cover,absence_cover,1.0,True
S106897,client asked for extra patrol after the break-in tuesday,client_requested,client_requested,1.0,True
S101626,"control room says relief coming, nobody came..",absence_cover,absence_cover,1.0,True
S108720,"took botha shift as welll, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S100151,"no replacement sent, ngicla sort this out",absence_cover,absence_cover,1.0,True
S108351,Client asked for extra patrol after the break-n Tuesday,client_requested,client_requested,1.0,True
S101876,"gedek vir Sibiya, siek gemeld",absence_cover,absence_cover,1.0,True
S107598,"double dtuy today, Mabaso on family responsibility leave",absence_cover,absence_cover,1.0,True
S101611,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S100686,"double dtuy today, sibiya on family responsibility leave..",absence_cover,absence_cover,1.0,True
S105135,ntr,blank,blank,1.0,True
S105437,"late handoverr, waiting on paperwork..",late_handover,late_handover,1.0,True
S107612,shift handover delayed by 30 min,late_handover,late_handover,1.0,True
S105334,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S107907,"relief only arrived 0600, stayed until then",absence_cover,absence_cover,1.0,True
S100176,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S105236,quiet shift,routine,routine,0.9,True
S102422,fine,blank,blank,1.0,True
S106865,"waited 40 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S109275,"next shift akafikanga, ngihlale kuze kbue 0600",absence_cover,absence_cover,1.0,True
S101634,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S103504,-,blank,blank,1.0,True
S108589,"gate motor failed, manned it by hand till 6am",equipment_failure,equipment_failure,0.85,True
S107748,Covering for Raddebe - booked off sick,absence_cover,absence_cover,1.0,True
S100722,"no replacement sent, ngiceela sort thiis out",absence_cover,absence_cover,1.0,True
S106105,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S108840,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S104494,all good,routine,routine,0.98,True
S104059,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S107987,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S105786,"client asked us to stay for the delivery, ok'd by centre mgmt !",client_requested,client_requested,1.0,True
S101880,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S103591,"client says stay till 06h000, dont know if office approved",client_requested,client_requested,1.0,True
S107064,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S100258,"took Zulu shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S101493,"extra patrol per client email, approved by ofice..",client_requested,client_requested,1.0,True
S108173,"jacobs didnt come in, covered the psot",absence_cover,absence_cover,1.0,True
S107362,"gate motor failed, manned it by hand till 6am",equipment_failure,equipment_failure,0.85,True
S106155,"relief only arrived 06h00, stayed until then..",absence_cover,absence_cover,1.0,True
S105417,"covering Baloyi post, no show no call",absence_cover,absence_cover,1.0,True
S107630,ok,blank,blank,1.0,True
S101106,"gedek vir sibiya, siek gemeld",absence_cover,absence_cover,1.0,True
S104193,quiet shift,routine,routine,0.9,True
S100708,relief no show AGAN,absence_cover,absence_cover,1.0,True
S100746,covering for mthembu - booked off sick,absence_cover,absence_cover,1.0,True
S104863,"handover late again, keys missing",late_handover,late_handover,1.0,True
S104353,quiet shift,routine,routine,0.9,True
S108312,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S107015,shift handover delayed by 25 min,late_handover,late_handover,1.0,True
S105321,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S101345,"oorhandiging was laat, gewag vir sleutels..",late_handover,late_handover,1.0,True
S105442,niks om te rapporteer nie,routine,routine,0.97,True
S109354,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S106794,as per normal,routine,routine,0.96,True
S108276,"machine down agn, toook twice as long",equipment_failure,equipment_failure,1.0,True
S105716,no relief. stayed. someone must pls sort the roster,absence_cover,absence_cover,1.0,True
S107347,"covering Mabaso pst, no show no call",absence_cover,absence_cover,1.0,True
S109303,"took Molefe shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S106462,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S107420,"waited 30 min for handover, OB book not signed..",late_handover,late_handover,1.0,True
S108102,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S104907,"machine down ang, took twice as long..",equipment_failure,equipment_failure,1.0,True
S104285,Client requested deep clean bfore the audit - approved,client_requested,client_requested,1.0,True
S106215,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S106269,"Radebe didnt come in, covered the pst",absence_cover,absence_cover,1.0,True
S106418,client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S104318,double shift bc relief never pitched..,absence_cover,absence_cover,1.0,True
S103038,"client asked us to stay for the delivery, ok'd by centre mgmt !",client_requested,client_requested,1.0,True
S101593,"next shift akafikanga, ngihlale kuze kube 06h00",absence_cover,absence_cover,1.0,True
S108484,fine,blank,blank,1.0,True
S102184,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S103827,"handover late again, keys missing",late_handover,late_handover,1.0,True
S102641,ok,blank,blank,1.0,True
S106425,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S106887,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S106310,stood in for botha,absence_cover,absence_cover,1.0,True
S103769,Covering for Molefe - booked off sick !,absence_cover,absence_cover,1.0,True
S109125,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S105330,all quiet,routine,routine,1.0,True
S105128,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S103548,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S107828,"scrubbr broke dwon, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S107360,NDLOVU OFF SICK. AGN. COVERED.,absence_cover,absence_cover,1.0,True
S100250,"relief onnly arrived sixx, styed until then",absence_cover,absence_cover,1.0,True
S105607,"gate motor failed, manned it by hand till 0600..",equipment_failure,equipment_failure,0.89,True
S104909,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S105715,"jacobs absent, took her rounds as well",absence_cover,absence_cover,0.85,True
S108256,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S107025,as per normal,routine,routine,0.96,True
S107860,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S108314,no issues on site,routine,routine,0.97,True
S101579,"handover late agin, kys missing",late_handover,late_handover,1.0,True
S102325,no issues on site,routine,routine,0.97,True
S100961,akukho lutho,routine,routine,1.0,True
S103659,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S107788,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S106525,Naidoo off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S100335,"stocktake ran over, client asked us to remain, they know they pay for it !",client_requested,client_requested,1.0,True
S107697,"next shift akafikanga, ngihlale kuze kube 06h00..",absence_cover,absence_cover,1.0,True
S101797,"double duty today, Baloi on family responsibility leave",absence_cover,absence_cover,1.0,True
S101653,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S104126,"took ngcobo shift as well, 2 posts 1 guard !",absence_cover,routine,0.74,False
S104313,client signde for the extra hours but real reaon is relief no show agn,absence_cover,absence_cover,1.0,True
S105082,Centre mgr requested additional cover for stocktake,client_requested,client_requested,1.0,True
S107328,Ngcobo off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S100559,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S107027,"worked through, Botha at the clinic",absence_cover,absence_cover,1.0,True
S100512,extra houurs approvved by client for the event setup,client_requested,client_requested,1.0,True
S108843,"relief only arrived 0600, stayed until then",absence_cover,absence_cover,1.0,True
S102407,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S103766,"Baloyi absent, toook her rounds as well !",absence_cover,absence_cover,1.0,True
S100247,"gate motor failed, manned it by hand till 6..",equipment_failure,equipment_failure,0.85,True
S107594,"gedek vir Mthembu, siek gemeld",absence_cover,absence_cover,1.0,True
S107463,"masjien is stukkend, alles met die hnd gedoen..",equipment_failure,equipment_failure,1.0,True
S105085,"covering Motaung pst, no show no call",absence_cover,absence_cover,1.0,True
S108449,"STILL ON SITE, RELIEF WAS SUPPOSE TO COME 6AM",absence_cover,absence_cover,1.0,True
S100638,"covering Molefe post, no show no call",absence_cover,absence_cover,1.0,True
S108375,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S103818,stood in for Hendricks,absence_cover,absence_cover,0.53,True
S103385,adams off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S109204,shift handover delayed by 40 min,late_handover,late_handover,1.0,True
S100519,quiet shift,routine,routine,0.9,True
S100263,"machhine down agnn, took twice as long",equipment_failure,equipment_failure,1.0,True
S105110,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S102851,"Fourie didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S101066,Client requested deep clean beefore the audit - approved,client_requested,client_requested,1.0,True
S109119,"next shift akafikanga, ngihlale kuze kube 0600..",absence_cover,absence_cover,0.79,True
S102485,"covering Mahlnagu post, no show no call..",absence_cover,absence_cover,1.0,True
S106307,"oorhandiging was laat, gewag vir sleutles",late_handover,late_handover,1.0,True
S104640,"late handover, waitng on paperwork",late_handover,late_handover,1.0,True
S108060,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S101897,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S103510,akukho lutho,routine,routine,1.0,True
S100721,"oorhandiging was laat, gewag vir slutels",late_handover,late_handover,1.0,True
S109244,"covering dlamini post, no show no call",absence_cover,absence_cover,1.0,True
S106524,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S104048,"Botha didnt come in, covered the post..",absence_cover,absence_cover,1.0,True
S106279,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S100658,quiet shift,routine,routine,0.9,True
S109007,-,blank,blank,1.0,True
S106677,"client wanted extra man on the gate for the eent, approved",client_requested,client_requested,1.0,True
S100303,sharp,blank,blank,1.0,True
S104262,klient het ekstra ure gevra vir stocktakke,client_requested,client_requested,1.0,True
S104829,.,blank,blank,1.0,True
S103758,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S108053,"uMotaung akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S100287,.,blank,blank,1.0,True
S105435,"waited 25 min for handover, ob book not signed",late_handover,late_handover,1.0,True
S108377,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S100543,"gate motor failed, manned it by hand till 0600..",equipment_failure,equipment_failure,0.89,True
S106048,"stocktake ran over, client asked us to remain, they know thy pay for it",client_requested,client_requested,1.0,True
S106627,extra hrs approved by client for the evetn setup !,client_requested,client_requested,1.0,True
S104317,"machine down again, took twice as long",equipment_failure,equipment_failure,1.0,True
S100585,extra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S103322,"clent asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S107281,Client asked for extra patrol after the break-in Tuesday..,client_requested,client_requested,1.0,True
S101613,no issues on site,routine,routine,0.97,True
S105263,"oorhandiging was laat, gewag vir sleutels..",late_handover,late_handover,1.0,True
S104844,"double duty today, Baloyi on family responsibility leave",absence_cover,absence_cover,1.0,True
S109257,"UDLAMINI AKEZANGA NAMHLANJE, NGIMELE YENA..",absence_cover,absence_cover,1.0,True
S101852,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S107993,no relief. stayed. soemone must please sort the roster,absence_cover,absence_cover,1.0,True
S101673,quiet shift,routine,routine,0.9,True
S100900,no relief. stayed. someone must pls sort the roster,absence_cover,absence_cover,1.0,True
S104782,"took Sibiya shift as well, 2 posts 1 guard !",absence_cover,routine,0.53,False
S100369,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S107249,client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S100812,"client asked us to stay for the delivery, ok'd by centre mgmt !",client_requested,client_requested,1.0,True
S105004,"Maluleke didnt come in, covered the pot..",absence_cover,absence_cover,1.0,True
S108127,.,blank,blank,1.0,True
S104866,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S104565,"masjien is stukkend, alles met die hand gedoen..",equipment_failure,equipment_failure,1.0,True
S103823,STOOD IN FOR BALOYI,absence_cover,absence_cover,0.67,True
S100337,Centre mgr requested additional cover for stocktake,client_requested,client_requested,1.0,True
S102380,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
